20	72.000000
21	72.000000
22	72.000000
23	72.000000
60	0.276667
61	0.276667
62	0.276667
63	0.276667
64	1.000000 3.400000
84	11.000000
85	11.000000
86	11.000000
87	11.000000
88	0.590000
89	0.590000
90	0.590000
91	0.590000
92	0.590000
93	0.590000
94	0.590000
95	0.590000
96	0.590000
97	0.590000
98	0.590000
99	0.590000
100	0.120000 0.047000
101	0.120000 0.047000
102	0.120000
103	0.120000 0.047000
104	0.120000
105	0.120000 0.047000
106	0.120000
107	0.047000 0.120000
108	0.047000
109	0.120000 0.047000
110	0.120000 0.047000
116	7.330000
125	255.000000 255.000000
126	1.620000
127	1.620000
128	1.620000
129	1.620000
130	1.620000
131	1.620000
132	1.620000
133	1.620000
134	1.620000
140	47.400000 47.400000
141	7.700000
144	0.720000
148	15.700000 15.700000
154	0.560000
160	9.200000
166	71.000000 71.000000
168	71.000000 71.000000
177	10.500000
187	3800.000000
194	1.330000 1.330000
195	1.620000
203	0.670000
204	200.000000
211	1.670000
219	1.390000
221	11.100000
222	9.330000
223	50.000000
226	999.000000
227	2610.000000
228	0.400000
229	0.400000 0.400000 0.400000
232	0.400000
233	0.400000 0.400000 0.400000
252	4.000000
255	15.600000
261	999.000000 999.000000
263	17.000000
264	70.920000 70.920000
268	120.000000
273	156.000000
274	156.000000 163.000000 163.000000
275	96.800000
276	28.540000
281	1061.500000
286	960.000000
291	0.276667 0.276667 0.276667 0.276667
294	0.400000
295	0.400000
307	212.500000
308	212.500000
312	4.400000
315	0.060000
319	4.210000
333	999.000000
334	999.000000
338	999.000000
343	23.750000
346	29.000000 29.000000
347	29.000000
348	999.000000
350	2.800000
356	0.570000
357	417.000000
358	56.700000 56.700000 56.700000
359	5.550000
360	5.550000
361	5.550000
362	5.550000
364	670.000000
365	18.000000
371	0.300000
377	539.000000 539.000000 539.000000 539.000000
385	13.900000
386	0.720000
394	18000.000000 18000.000000
398	1.390000
399	1.390000
403	999.000000
416	2.200000
417	2.200000
418	2.200000
419	2.200000
425	366000.000000 366000.000000
427	1.700000
